CUST_ID,SIU_CUST_YN,SEX,AGE,RESI_COST,RESI_TYPE_CODE,FP_CAREER,CUST_RGST,CTPR,OCCP_GRP_1,OCCP_GRP_2,WEDD_YN,CHLD_CNT
504,N,1,59,46203,20,N,200306,경기,3.사무직,사무직,Y,2.0
505,N,1,59,53333,20,N,200306,서울,3.사무직,사무직,Y,0.0
507,N,1,59,32639,13,N,200306,경기,2.자영업,자영업,Y,3.0
508,N,2,59,4226,13,N,200306,울산,5.서비스,3차산업 종사자,N,0.0
509,N,2,59,22638,20,N,200306,충북,8.기타,3차산업 종사자,Y,0.0
510,N,2,59,13942,30,N,200306,서울,1.주부,주부,Y,0.0
511,N,2,59,12055,99,N,200306,경기,1.주부,주부,Y,1.0
514,N,2,59,30555,20,N,200306,서울,1.주부,주부,Y,2.0
515,N,2,59,10968,13,N,200306,경기,2.자영업,자영업,Y,1.0
516,Y,2,59,17440,99,N,200306,서울,1.주부,주부,Y,0.0
517,N,1,59,30555,20,N,200306,서울,2.자영업,자영업,Y,1.0
518,N,2,59,9861,20,N,200306,경기,2.자영업,자영업,Y,0.0
521,N,2,59,20284,99,N,200306,서울,1.주부,주부,Y,2.0
522,N,1,58,39305,20,N,200306,서울,4.전문직,공무원,N,0.0
524,N,2,58,23684,12,N,200306,경기,8.기타,주부,Y,2.0
525,Y,1,58,7361,30,N,200306,전북,2.자영업,자영업,Y,3.0
526,N,2,58,4209,13,N,200306,경북,1.주부,주부,Y,1.0
527,N,2,58,5109,40,N,200306,전북,2.자영업,자영업,Y,2.0
528,Y,2,58,1638,12,N,200306,부산,1.주부,주부,N,0.0
529,N,2,58,6666,30,N,200306,경기,2.자영업,자영업,Y,2.0
530,N,2,58,7787,40,N,200306,전북,2.자영업,자영업,Y,2.0
531,Y,2,58,7638,30,N,200306,울산,1.주부,주부,Y,0.0
535,N,2,58,23333,20,N,200306,대구,2.자영업,자영업,Y,2.0
536,N,2,58,2639,13,N,200306,경기,8.기타,단순 노무직,Y,3.0
537,N,1,58,21527,20,N,200306,경기,3.사무직,사무직,Y,2.0
538,N,1,58,5144,99,N,200306,경북,7.1차산업,1차산업 종사자,N,0.0
541,Y,2,58,6242,99,N,200306,충남,2.자영업,자영업,N,0.0
542,N,2,58,9591,11,N,200306,경북,1.주부,주부,Y,1.0
544,Y,1,58,27083,20,N,200306,부산,3.사무직,사무직,Y,3.0
545,Y,2,58,13333,20,N,200306,인천,1.주부,주부,Y,2.0
546,N,2,58,1796,11,N,200306,전남,1.주부,주부,Y,1.0
548,N,1,58,5114,11,N,200306,충남,5.서비스,자영업,Y,0.0
550,N,2,58,18973,99,N,200306,서울,1.주부,주부,Y,2.0
551,N,2,58,11429,40,N,200306,경남,2.자영업,자영업,Y,1.0
552,N,2,58,11238,11,N,200306,충남,1.주부,주부,N,0.0
553,N,2,58,33888,20,N,200306,충남,2.자영업,자영업,Y,1.0
554,N,2,58,30000,20,N,200306,서울,1.주부,주부,Y,2.0
555,N,2,57,24444,20,N,200306,서울,5.서비스,2차산업 종사자,N,0.0
556,N,1,57,7638,20,N,200306,인천,5.서비스,3차산업 종사자,Y,2.0
557,N,2,57,28194,20,N,200306,경남,1.주부,주부,Y,0.0
559,N,1,57,20833,20,N,200306,인천,5.서비스,의료직 종사자,Y,2.0
561,Y,2,57,12777,20,N,200306,경기,1.주부,주부,Y,2.0
562,N,1,57,15833,20,N,200306,경기,5.서비스,3차산업 종사자,Y,2.0
563,N,2,57,11894,12,N,200306,서울,1.주부,주부,Y,1.0
564,N,1,57,23750,20,N,200306,대전,3.사무직,사무직,Y,2.0
565,N,2,57,0,99,N,200306,서울,2.자영업,자영업,Y,2.0
566,N,1,57,5138,20,N,200306,전남,2.자영업,자영업,Y,1.0
567,N,2,57,2455,12,N,200306,경남,1.주부,주부,Y,0.0
570,Y,1,57,8055,30,N,200306,인천,2.자영업,자영업,Y,2.0
573,N,2,57,15016,11,N,200306,경남,7.1차산업,1차산업 종사자,Y,1.0
574,N,1,57,4118,99,N,200306,경북,7.1차산업,1차산업 종사자,Y,1.0
576,N,1,57,14450,40,N,200306,부산,3.사무직,사무직,N,0.0
577,N,2,57,22582,11,N,200306,충남,1.주부,주부,Y,3.0
578,N,2,57,8277,13,N,200306,경기,8.기타,단순 노무직,Y,1.0
579,N,1,57,30000,20,N,200306,울산,5.서비스,2차산업 종사자,Y,2.0
580,N,1,57,27222,20,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
582,N,2,57,20972,20,N,200306,경기,4.전문직,공무원,Y,2.0
583,N,2,57,10287,12,N,200306,서울,4.전문직,전문직,Y,2.0
584,N,2,57,2228,11,N,200306,광주,7.1차산업,1차산업 종사자,Y,2.0
586,N,1,57,40416,20,N,200306,인천,3.사무직,사무직,Y,2.0
587,N,2,57,16944,20,N,200306,경남,1.주부,주부,Y,0.0
588,N,2,57,18888,20,N,200306,울산,1.주부,주부,Y,1.0
589,N,2,57,4080,11,N,200306,경북,6.제조업,2차산업 종사자,Y,2.0
591,N,2,57,51111,20,N,200306,경기,1.주부,주부,Y,0.0
592,N,1,57,13632,40,N,200306,경기,2.자영업,자영업,Y,2.0
593,N,2,57,8194,20,N,200306,충북,1.주부,주부,Y,3.0
595,N,1,56,20574,12,N,200306,서울,2.자영업,자영업,Y,2.0
596,Y,2,56,18055,20,N,200306,경기,1.주부,주부,Y,1.0
597,N,1,56,15833,30,N,200306,경기,2.자영업,자영업,Y,2.0
598,Y,2,56,21388,20,N,200306,광주,1.주부,주부,Y,3.0
599,N,1,56,32777,20,N,200306,인천,2.자영업,자영업,Y,2.0
600,N,2,56,43055,20,N,200306,경기,1.주부,주부,Y,2.0
601,N,2,56,19583,20,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
602,N,2,56,46666,20,N,200306,서울,1.주부,주부,Y,2.0
603,N,1,56,6250,20,N,200306,경북,5.서비스,2차산업 종사자,Y,2.0
604,N,2,56,4437,12,N,200306,대구,5.서비스,3차산업 종사자,Y,1.0
605,N,2,56,0,99,N,200306,서울,1.주부,주부,Y,2.0
606,N,2,56,10762,40,N,200306,경기,2.자영업,자영업,N,0.0
607,N,2,56,91589,11,N,200306,경기,1.주부,주부,Y,2.0
609,N,1,56,0,99,Y,200306,광주,5.서비스,2차산업 종사자,Y,2.0
610,N,2,56,6664,11,N,200306,경남,1.주부,주부,Y,2.0
612,Y,2,56,2678,13,N,200306,부산,5.서비스,3차산업 종사자,N,0.0
613,N,1,56,2777,20,N,200306,경북,7.1차산업,1차산업 종사자,Y,1.0
614,N,2,56,11527,30,N,200306,경기,5.서비스,2차산업 종사자,Y,3.0
615,N,1,56,3333,20,N,200306,충북,6.제조업,운전직,N,0.0
616,N,1,56,25000,20,N,200306,경기,3.사무직,사무직,Y,2.0
617,N,1,56,10972,20,N,200306,충남,3.사무직,공무원,Y,3.0
619,N,2,56,2532,13,N,200306,인천,2.자영업,자영업,Y,2.0
621,N,2,56,31250,20,N,200306,대전,1.주부,주부,N,0.0
622,N,2,56,0,99,N,200306,대전,8.기타,3차산업 종사자,Y,2.0
623,N,1,56,15477,40,N,200306,부산,2.자영업,자영업,Y,2.0
624,N,2,56,7916,20,N,200306,전남,5.서비스,2차산업 종사자,Y,1.0
625,N,2,56,6527,20,Y,200306,경남,1.주부,주부,Y,2.0
626,N,2,56,28333,20,Y,200306,인천,2.자영업,3차산업 종사자,Y,0.0
627,N,2,56,23611,20,N,200306,경기,1.주부,주부,Y,2.0
628,N,1,56,6863,11,N,200306,충남,6.제조업,운전직,Y,2.0
629,N,2,56,12553,12,N,200306,서울,5.서비스,3차산업 종사자,Y,1.0
630,N,1,56,9444,20,N,200306,전남,5.서비스,2차산업 종사자,Y,0.0
631,N,2,56,9556,13,N,200306,대전,1.주부,주부,Y,2.0
632,N,1,56,55555,20,N,200306,서울,3.사무직,사무직,Y,2.0
633,N,2,56,0,99,N,200306,세종,1.주부,주부,Y,0.0
635,Y,2,56,14166,20,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
636,N,2,56,30555,20,N,200306,경기,1.주부,주부,Y,2.0
637,N,2,56,0,99,N,200306,경기,1.주부,주부,Y,3.0
639,N,2,55,27222,20,N,200306,대구,1.주부,주부,Y,2.0
640,N,2,55,20421,40,N,200306,서울,5.서비스,3차산업 종사자,Y,2.0
641,N,1,55,39583,20,N,200306,서울,5.서비스,자영업,Y,3.0
645,N,2,55,31527,20,N,200306,경남,5.서비스,2차산업 종사자,Y,0.0
647,Y,2,55,3686,12,N,200306,경기,1.주부,주부,Y,1.0
650,Y,2,55,5416,30,N,200306,부산,1.주부,주부,Y,1.0
651,N,2,55,10509,99,N,200306,경기,1.주부,주부,Y,2.0
652,N,1,55,30000,20,N,200306,경기,2.자영업,자영업,Y,2.0
653,N,1,55,8728,40,N,200306,인천,5.서비스,2차산업 종사자,N,0.0
654,N,1,55,36111,20,N,200306,경남,3.사무직,사무직,Y,3.0
656,N,2,55,21666,20,Y,200306,서울,2.자영업,3차산업 종사자,Y,2.0
659,N,2,55,6460,11,N,200306,전북,1.주부,주부,N,0.0
660,N,1,55,0,99,N,200306,대전,6.제조업,2차산업 종사자,Y,3.0
661,N,1,55,14027,20,N,200306,경기,5.서비스,2차산업 종사자,Y,3.0
662,N,2,55,5944,12,N,200306,경기,1.주부,주부,N,0.0
663,N,2,55,14305,20,N,200306,부산,1.주부,주부,Y,4.0
664,N,2,55,7763,40,N,200306,부산,1.주부,주부,Y,4.0
665,N,2,55,12642,40,N,200306,부산,5.서비스,자영업,Y,2.0
666,N,1,55,10833,20,N,200306,강원,7.1차산업,1차산업 종사자,Y,3.0
667,N,2,55,6927,99,N,200306,충남,3.사무직,사무직,Y,0.0
668,N,1,55,15076,40,N,200306,경기,8.기타,2차산업 종사자,Y,0.0
669,N,2,55,23888,20,N,200306,경기,1.주부,주부,Y,1.0
670,N,2,55,2313,13,N,200306,강원,5.서비스,3차산업 종사자,N,0.0
671,Y,2,55,8385,40,N,200306,경남,1.주부,주부,Y,1.0
672,N,2,55,0,99,N,200303,부산,1.주부,주부,Y,1.0
673,N,1,55,41666,20,N,200306,경기,6.제조업,2차산업 종사자,Y,1.0
675,N,1,55,17777,20,N,200306,충남,5.서비스,2차산업 종사자,Y,3.0
676,N,2,55,22500,20,N,200306,경기,1.주부,주부,Y,0.0
677,N,2,55,27777,20,N,200306,경기,1.주부,주부,Y,0.0
681,N,2,54,14027,20,N,200306,인천,1.주부,주부,Y,2.0
682,N,1,54,9166,20,N,200306,전남,3.사무직,2차산업 종사자,Y,2.0
683,N,2,54,23333,20,N,200306,경기,4.전문직,의료직 종사자,Y,2.0
684,N,1,54,3547,13,N,200306,전남,5.서비스,2차산업 종사자,Y,0.0
685,N,2,54,10138,20,N,200306,울산,5.서비스,3차산업 종사자,Y,1.0
686,N,2,54,23888,20,N,200306,인천,1.주부,주부,Y,3.0
687,N,1,54,25138,20,N,200306,경기,3.사무직,사무직,Y,2.0
688,N,2,54,28750,20,N,200306,경기,2.자영업,자영업,Y,2.0
689,N,2,54,53750,20,N,200306,경기,4.전문직,대학교수/강사,Y,1.0
691,N,2,54,17777,20,N,200306,충북,1.주부,주부,Y,2.0
693,N,1,54,12650,50,N,200306,경기,3.사무직,사무직,Y,1.0
694,N,2,54,20972,30,N,200306,서울,3.사무직,사무직,Y,2.0
697,N,2,54,7361,20,N,200306,경남,2.자영업,자영업,Y,1.0
699,N,2,54,13891,99,N,200306,서울,1.주부,주부,Y,1.0
700,N,1,54,4849,40,N,200306,전남,8.기타,1차산업 종사자,Y,3.0
701,N,2,54,12222,30,N,200306,경기,1.주부,주부,Y,2.0
702,N,1,54,8431,12,N,200306,전남,3.사무직,사무직,Y,4.0
704,Y,2,54,12222,20,N,200306,광주,5.서비스,3차산업 종사자,Y,2.0
705,N,1,54,1756,12,N,200306,인천,6.제조업,2차산업 종사자,Y,0.0
706,N,1,54,42614,11,N,200306,서울,4.전문직,공무원,Y,2.0
707,N,2,54,7905,11,N,200306,경남,7.1차산업,1차산업 종사자,Y,2.0
708,Y,2,54,6805,30,Y,200306,부산,1.주부,주부,Y,3.0
710,N,2,54,29444,20,N,200306,서울,5.서비스,3차산업 종사자,Y,1.0
711,N,2,54,11111,30,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
712,N,1,53,6672,11,N,200306,대구,5.서비스,2차산업 종사자,Y,3.0
714,N,2,53,16666,20,N,200306,경남,3.사무직,사무직,Y,3.0
716,Y,1,53,6017,40,N,200306,충남,2.자영업,자영업,Y,2.0
719,N,2,53,91111,20,N,200306,서울,4.전문직,교사,Y,2.0
720,N,2,53,26388,20,N,200306,대구,1.주부,주부,Y,2.0
722,N,2,53,31944,20,N,200306,경기,1.주부,주부,Y,2.0
723,N,1,53,21666,30,N,200306,서울,5.서비스,2차산업 종사자,Y,3.0
725,N,2,53,4929,12,N,200306,서울,5.서비스,2차산업 종사자,Y,1.0
726,N,2,53,67916,20,N,200306,서울,2.자영업,자영업,Y,2.0
728,N,1,53,33333,20,N,200306,경남,3.사무직,사무직,Y,2.0
729,N,1,53,20694,20,N,200306,경기,6.제조업,2차산업 종사자,Y,1.0
733,N,1,53,22222,20,N,200306,광주,4.전문직,전문직,Y,2.0
734,N,2,53,9369,40,N,200306,경남,2.자영업,자영업,N,0.0
735,N,1,53,16527,20,N,200306,인천,6.제조업,전문직,Y,2.0
737,N,2,53,19583,20,N,200306,충북,4.전문직,교사,Y,0.0
738,N,1,53,8611,20,N,200306,경기,6.제조업,운전직,Y,3.0
739,N,2,53,15540,99,N,200303,서울,1.주부,주부,Y,2.0
740,N,1,53,5972,30,N,200306,충남,6.제조업,2차산업 종사자,N,0.0
741,N,1,53,15276,30,N,200306,서울,5.서비스,3차산업 종사자,Y,0.0
742,N,1,53,16805,20,N,200306,경기,3.사무직,사무직,Y,1.0
743,N,2,53,16111,20,N,200306,광주,1.주부,주부,Y,1.0
744,N,2,53,5866,13,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
746,N,2,53,26805,20,N,200306,서울,2.자영업,자영업,Y,2.0
748,N,2,53,16944,20,N,200306,경기,4.전문직,교육관련직,Y,2.0
749,Y,2,53,4214,40,N,200306,경북,5.서비스,3차산업 종사자,N,0.0
750,N,2,53,17916,20,N,200306,대전,1.주부,주부,Y,2.0
755,N,2,53,6666,20,Y,200306,대전,2.자영업,자영업,Y,2.0
756,N,1,53,6601,11,N,200306,전북,3.사무직,사무직,Y,3.0
757,N,2,53,50000,20,N,200306,경기,1.주부,주부,N,0.0
758,N,2,53,39722,20,N,200306,부산,1.주부,주부,Y,2.0
759,N,1,52,6250,20,N,200306,경북,8.기타,2차산업 종사자,Y,1.0
761,N,2,52,30277,20,N,200306,인천,1.주부,주부,Y,3.0
762,N,1,52,12500,20,N,200306,전북,4.전문직,공무원,Y,2.0
763,N,1,52,44054,20,N,200306,울산,3.사무직,사무직,Y,2.0
765,N,2,52,26527,20,N,200306,경기,1.주부,주부,Y,0.0
766,N,2,52,12353,20,N,200306,강원,1.주부,주부,Y,3.0
767,N,1,52,31944,20,N,200306,울산,3.사무직,사무직,Y,2.0
768,N,2,52,65092,11,N,200306,경기,5.서비스,3차산업 종사자,Y,3.0
769,N,2,52,2963,11,N,200306,전북,1.주부,주부,Y,3.0
770,N,2,52,12117,12,N,200306,경기,3.사무직,단순 사무직,Y,2.0
774,N,2,52,3974,12,N,200306,경기,2.자영업,자영업,Y,1.0
775,N,2,52,38055,20,N,200306,울산,1.주부,주부,Y,1.0
776,N,2,52,31111,20,N,200306,경기,1.주부,주부,Y,1.0
778,N,1,52,3398,12,N,200306,광주,5.서비스,2차산업 종사자,Y,1.0
779,N,1,52,11944,30,N,200306,경기,3.사무직,사무직,Y,2.0
780,Y,2,52,5833,20,N,200306,광주,5.서비스,3차산업 종사자,Y,2.0
781,Y,2,52,2222,20,N,200306,부산,1.주부,주부,Y,2.0
783,N,2,52,5261,11,N,200306,전남,1.주부,주부,Y,2.0
785,N,2,52,2541,13,N,200306,강원,5.서비스,3차산업 종사자,Y,2.0
786,Y,2,52,4202,12,Y,200306,서울,1.주부,주부,Y,2.0
787,N,2,52,8194,30,N,200306,대구,1.주부,주부,Y,2.0
788,N,2,51,24444,20,N,200306,경기,5.서비스,3차산업 종사자,Y,2.0
789,N,2,51,5091,99,N,200306,경기,6.제조업,2차산업 종사자,Y,2.0
791,N,1,51,3971,12,N,200306,충북,8.기타,기타,Y,0.0
792,N,2,51,22916,20,N,200306,울산,1.주부,주부,Y,3.0
795,N,2,51,15833,20,N,200306,경기,4.전문직,3차산업 종사자,Y,2.0
796,N,1,51,8953,40,N,200306,경남,2.자영업,자영업,Y,2.0
797,N,1,51,16522,99,N,200306,부산,6.제조업,2차산업 종사자,Y,0.0
798,N,2,51,2926,13,N,200306,부산,1.주부,주부,Y,2.0
799,N,2,51,13194,20,N,200306,경기,2.자영업,자영업,Y,2.0
800,N,1,51,30972,20,N,200306,서울,3.사무직,2차산업 종사자,Y,3.0
801,N,1,51,2916,30,N,200306,경남,5.서비스,2차산업 종사자,Y,2.0
802,N,1,51,6058,12,N,200306,경기,6.제조업,2차산업 종사자,Y,2.0
804,N,2,51,45555,20,Y,200306,경기,1.주부,주부,Y,2.0
805,N,2,51,8483,12,N,200306,강원,6.제조업,2차산업 종사자,Y,2.0
806,N,2,51,9722,30,N,200306,경기,6.제조업,2차산업 종사자,Y,1.0
808,N,2,51,29444,20,N,200306,경기,5.서비스,3차산업 종사자,Y,2.0
809,N,1,51,25435,11,N,200306,울산,6.제조업,2차산업 종사자,Y,1.0
810,Y,2,51,4583,30,N,200306,광주,3.사무직,기업/단체 임원,Y,4.0
811,N,1,51,11666,30,N,200306,서울,2.자영업,자영업,Y,2.0
812,N,2,51,40138,20,N,200306,울산,5.서비스,3차산업 종사자,Y,2.0
813,Y,2,51,28194,20,N,200306,경기,1.주부,주부,N,0.0
814,N,2,51,9583,30,N,200306,경기,2.자영업,자영업,Y,1.0
816,N,1,51,19583,30,N,200306,서울,2.자영업,자영업,Y,3.0
817,N,1,51,15972,20,N,200306,경기,3.사무직,사무직,Y,2.0
818,N,2,51,3628,99,N,200306,강원,2.자영업,자영업,Y,3.0
819,N,1,51,9858,30,N,200306,경기,5.서비스,2차산업 종사자,Y,2.0
820,N,2,51,4451,12,N,200306,경기,1.주부,주부,Y,2.0
821,N,2,51,14717,99,Y,200306,서울,2.자영업,3차산업 종사자,Y,2.0
822,N,1,51,14444,20,N,200306,경기,3.사무직,사무직,Y,2.0
823,Y,2,51,20555,20,N,200306,대구,1.주부,주부,Y,0.0
824,N,2,51,32638,20,N,200306,서울,5.서비스,2차산업 종사자,Y,2.0
826,N,2,50,29166,20,N,200306,경기,3.사무직,사무직,Y,2.0
827,N,2,50,21111,20,N,200306,광주,6.제조업,2차산업 종사자,Y,0.0
829,N,1,50,3333,30,N,200306,인천,3.사무직,사무직,Y,2.0
830,N,2,50,12777,20,N,200306,인천,4.전문직,교사,Y,1.0
831,N,2,50,20000,20,N,200306,광주,3.사무직,사무직,Y,2.0
832,N,2,50,4892,13,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
833,N,1,50,23472,20,N,200306,전남,3.사무직,공무원,Y,2.0
834,N,2,50,43472,20,N,200306,서울,1.주부,주부,Y,3.0
835,N,2,50,12776,99,N,200306,경기,5.서비스,3차산업 종사자,N,0.0
836,N,2,50,12777,20,N,200306,대구,5.서비스,3차산업 종사자,Y,0.0
837,N,2,50,5830,13,N,200306,경북,1.주부,주부,Y,2.0
838,N,2,50,15555,20,N,200306,경남,5.서비스,2차산업 종사자,Y,2.0
839,N,2,50,42222,20,N,200306,대구,4.전문직,교육관련직,N,0.0
840,N,2,50,20000,20,N,200306,경남,8.기타,3차산업 종사자,Y,0.0
842,N,2,50,30000,20,N,200306,울산,5.서비스,3차산업 종사자,Y,2.0
843,N,1,50,48888,20,N,200306,서울,3.사무직,사무직,Y,1.0
844,N,1,50,16106,99,N,200306,서울,3.사무직,사무직,Y,1.0
845,N,2,50,0,99,N,200306,전북,1.주부,주부,Y,2.0
846,N,2,50,12985,20,N,200306,전북,1.주부,주부,Y,2.0
847,N,2,50,0,99,N,200306,경북,2.자영업,자영업,Y,2.0
848,N,2,50,28472,20,N,200306,경남,3.사무직,사무직,Y,1.0
849,N,2,50,7088,30,N,200306,인천,1.주부,주부,Y,1.0
850,N,2,50,7807,12,N,200306,서울,1.주부,주부,Y,2.0
851,N,1,50,25416,20,N,200306,인천,3.사무직,사무직,Y,2.0
852,N,2,50,18333,20,N,200306,인천,1.주부,주부,Y,2.0
853,N,1,50,0,11,N,200306,경남,7.1차산업,1차산업 종사자,Y,1.0
854,N,1,50,17916,20,N,200306,광주,3.사무직,기업/단체 임원,Y,2.0
855,N,2,49,3550,13,N,200306,대구,2.자영업,자영업,N,0.0
856,N,1,49,39444,20,N,200306,경기,3.사무직,기업/단체 임원,Y,0.0
857,N,1,49,11388,20,N,200306,경북,3.사무직,사무직,Y,0.0
859,N,2,49,14102,30,N,200306,서울,5.서비스,3차산업 종사자,Y,2.0
860,N,2,49,19027,20,Y,200306,경기,1.주부,주부,Y,2.0
861,N,1,49,9512,99,N,200306,경기,6.제조업,2차산업 종사자,Y,2.0
862,N,2,49,10775,12,N,200306,대구,1.주부,주부,Y,1.0
863,N,2,49,12083,20,Y,200306,경기,2.자영업,3차산업 종사자,Y,2.0
864,N,1,49,2799,12,N,200306,대구,6.제조업,운전직,N,0.0
865,N,2,49,7777,30,N,200306,경기,8.기타,학생,Y,1.0
866,N,1,49,22500,20,N,200306,대전,3.사무직,사무직,Y,2.0
868,N,2,49,25000,20,N,200306,경기,1.주부,주부,Y,2.0
870,N,1,49,0,99,N,200306,대구,5.서비스,2차산업 종사자,N,0.0
871,N,2,49,0,99,N,200306,경남,1.주부,주부,Y,2.0
872,N,2,49,13089,20,N,200306,전남,1.주부,주부,Y,2.0
873,N,2,49,20416,20,N,200306,경기,4.전문직,고소득 전문직,Y,2.0
874,N,1,49,9166,20,N,200306,충남,4.전문직,교사,Y,1.0
876,N,2,49,10833,30,N,200306,서울,5.서비스,2차산업 종사자,Y,3.0
877,N,2,49,22083,20,N,200306,인천,1.주부,주부,N,0.0
878,N,1,49,5712,40,N,200306,전남,2.자영업,자영업,Y,2.0
879,N,2,49,14444,30,N,200306,경기,1.주부,주부,Y,2.0
880,N,1,49,0,99,N,200306,전남,2.자영업,자영업,Y,2.0
881,N,1,49,12222,30,N,200306,서울,5.서비스,3차산업 종사자,Y,2.0
882,N,2,49,0,99,N,200306,강원,2.자영업,자영업,Y,2.0
883,N,2,49,34027,20,N,200306,인천,1.주부,주부,Y,3.0
884,N,2,49,9444,20,N,200306,전남,2.자영업,자영업,Y,2.0
885,N,2,49,10444,40,N,200306,인천,1.주부,주부,Y,4.0
886,N,2,49,11172,99,N,200306,경기,2.자영업,자영업,Y,2.0
887,N,1,49,11932,20,N,200306,부산,4.전문직,교사,Y,2.0
888,Y,2,49,13899,12,N,200306,울산,4.전문직,교육관련직,Y,2.0
889,N,1,49,6108,12,N,200306,서울,2.자영업,자영업,Y,2.0
890,N,2,49,34027,20,N,200306,경기,5.서비스,3차산업 종사자,Y,2.0
891,N,2,49,15972,20,N,200306,대구,1.주부,주부,Y,1.0
892,N,2,49,30555,20,N,200306,경기,1.주부,주부,Y,2.0
893,N,2,49,24583,20,N,200306,경기,1.주부,주부,Y,1.0
894,N,1,49,19722,20,N,200306,경북,6.제조업,운전직,Y,2.0
895,N,1,48,12916,20,N,200306,충남,5.서비스,2차산업 종사자,N,0.0
896,N,2,48,9583,30,N,199906,경기,5.서비스,3차산업 종사자,Y,2.0
897,N,2,48,7222,20,N,200306,인천,5.서비스,3차산업 종사자,Y,2.0
899,N,2,48,24569,11,N,200306,경기,1.주부,주부,Y,2.0
901,N,2,48,18333,30,N,200306,서울,5.서비스,3차산업 종사자,Y,2.0
902,N,2,48,40679,20,N,200306,인천,2.자영업,자영업,Y,1.0
905,N,2,48,9861,20,N,200306,경기,4.전문직,고소득 전문직,N,0.0
907,N,2,48,20277,20,N,200306,인천,1.주부,주부,Y,1.0
911,N,2,48,38888,20,N,200306,경기,1.주부,주부,N,0.0
912,N,2,48,0,99,N,200306,대구,1.주부,주부,N,0.0
913,Y,1,48,17361,20,N,200306,부산,6.제조업,운전직,N,0.0
917,N,1,48,41054,11,N,200306,경기,5.서비스,2차산업 종사자,N,0.0
918,N,1,48,14305,20,N,200306,경기,6.제조업,2차산업 종사자,Y,0.0
919,N,1,48,0,11,N,200306,전남,7.1차산업,1차산업 종사자,Y,3.0
920,N,1,48,24584,20,N,200306,경기,3.사무직,사무직,Y,2.0
921,Y,2,48,12361,20,N,200306,부산,1.주부,주부,Y,0.0
922,N,1,48,7500,20,N,200306,전남,5.서비스,예체능계 종사자,Y,3.0
923,N,1,48,8481,40,N,200306,대구,2.자영업,자영업,Y,2.0
926,N,2,48,6944,20,N,200306,광주,5.서비스,3차산업 종사자,Y,2.0
927,N,2,48,11250,20,N,200306,부산,5.서비스,3차산업 종사자,Y,2.0
928,N,2,48,4300,40,N,200306,충남,1.주부,주부,Y,1.0
930,N,2,48,24166,20,N,200306,대전,3.사무직,사무직,Y,2.0
931,N,2,48,13194,20,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
932,N,2,48,25000,20,N,200306,부산,2.자영업,자영업,Y,2.0
933,N,2,47,6912,12,N,200306,경기,5.서비스,3차산업 종사자,Y,1.0
934,N,1,47,0,99,N,200306,전남,3.사무직,사무직,Y,2.0
935,N,2,47,29166,20,N,200306,부산,1.주부,주부,Y,2.0
936,N,1,47,8037,12,N,200306,서울,3.사무직,사무직,N,0.0
